CWE391_Unchecked_Error_Condition__strtol_04_good.c,67,3,35,1
CWE284_Improper_Access_Control__w32_char_CreateDesktop_14_good.c,90,3,1804,1
CWE190_Integer_Overflow__int_rand_square_05_good.c,77,3,1707,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_03_good.c,143,3,1804,1
CWE122_Heap_Based_Buffer_Overflow__CWE135_14_good.c,198,9,39,1
CWE190_Integer_Overflow__int_fscanf_preinc_34_good.c,88,3,1707,1
CWE122_Heap_Based_Buffer_Overflow__sizeof_double_34_good.c,109,4,55,1
CWE190_Integer_Overflow__char_rand_square_06_good.c,85,3,1707,1
CWE476_NULL_Pointer_Dereference__wchar_t_07_good.c,70,3,870,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_14_good.c,143,3,1804,1
CWE134_Uncontrolled_Format_String__wchar_t_console_w32_vsnprintf_32_good.c,248,25,51,1
CWE190_Integer_Overflow__short_fscanf_postinc_04_good.c,82,3,1707,1
CWE690_NULL_Deref_From_Return__int64_t_realloc_31_good.c,99,11,18,1
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_10_good.c,124,3,1804,1
CWE190_Integer_Overflow__int64_t_fscanf_square_08_good.c,105,3,1707,1
CWE190_Integer_Overflow__char_fscanf_postinc_32_good.c,106,3,1707,1
CWE272_Least_Privilege_Violation__w32_char_RegCreateKey_14_good.c,81,3,1804,1
CWE563_Unused_Variable__unused_uninit_variable_wchar_t_08_good.c,69,4,55,1
CWE190_Integer_Overflow__short_fscanf_postinc_31_good.c,82,3,1707,1
CWE127_Buffer_Underread__char_alloca_ncpy_01_good.c,140,7,1091,1
CWE457_Use_of_Uninitialized_Variable__struct_array_declare_partial_init_16_good.c,150,2,238,1
CWE134_Uncontrolled_Format_String__wchar_t_file_printf_34_good.c,157,14,3,1
CWE134_Uncontrolled_Format_String__char_file_vfprintf_07_good.c,193,3,122,1
CWE191_Integer_Underflow__char_rand_sub_34_good.c,87,3,1707,1
CWE191_Integer_Underflow__short_min_multiply_04_good.c,81,3,870,1
CWE134_Uncontrolled_Format_String__wchar_t_file_printf_03_good.c,154,13,32,1
CWE252_Unchecked_Return_Value__wchar_t_w32CreateMutex_02_good.c,67,2,133,1
