CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__char_09_good.c,105,6,23,0
CWE617_Reachable_Assertion__fscanf_01_good.c,63,17,1,0
CWE114_Process_Control__w32_wchar_t_console_10_good.c,179,169,7,0
CWE252_Unchecked_Return_Value__wchar_t_fwrite_12_good.c,105,13,13,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_w32CreateMutex_13_good.c,82,3,1804,0
CWE121_Stack_Based_Buffer_Overflow__CWE131_loop_12_good.c,132,3,111,0
CWE620_Unverified_Password_Change__w32_06_good.c,156,71,14,0
CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_strncpy_32_good.c,156,20,9,0
CWE194_Unexpected_Sign_Extension__fscanf_strncpy_04_good.c,126,23,191,0
CWE253_Incorrect_Check_of_Function_Return_Value__w32_ImpersonateSelf_03_good.c,62,6,14,0
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_loop_05_good.c,149,3,1804,0
CWE272_Least_Privilege_Violation__w32_wchar_t_SHRegCreateUSKey_11_good.c,86,3,1804,0
CWE124_Buffer_Underwrite__malloc_char_cpy_07_good.c,154,7,1091,0
CWE690_NULL_Deref_From_Return__w32_wfopen_10_good.c,68,3,870,0
CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_memcpy_32_good.c,156,20,9,0
CWE416_Use_After_Free__malloc_free_int_06_good.c,132,14,26,0
CWE134_Uncontrolled_Format_String__char_environment_vfprintf_34_good.c,156,19,6,0
CWE404_Improper_Resource_Shutdown__fopen_w32_close_42_good.c,69,10,39,0
CWE390_Error_Without_Action__sqrt_16_good.c,82,2,164,0
CWE252_Unchecked_Return_Value__char_scanf_12_good.c,101,5,172,0
CWE256_Plaintext_Storage_of_Password__w32_wchar_t_32_good.c,205,9,15,0
CWE272_Least_Privilege_Violation__w32_char_SHRegCreateUSKey_08_good.c,103,3,1804,0
CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_memcpy_11_good.c,129,23,191,0
CWE284_Improper_Access_Control__w32_char_CreateFile_12_good.c,141,3,1804,0
CWE197_Numeric_Truncation_Error__int_large_to_short_31_good.c,79,3,1804,0
CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_w32CreateMutex_09_good.c,80,3,1804,0
