CWE570_Expression_Always_False__static_const_01_good.c,44,3,7,0
CWE464_Addition_of_Data_Structure_Sentinel__basic_13_good.c,133,82,9,0
CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fscanf_12_good.c,148,23,211,0
CWE124_Buffer_Underwrite__CWE839_rand_32_good.c,143,6,357,0
CWE416_Use_After_Free__malloc_free_long_14_good.c,132,14,26,0
CWE416_Use_After_Free__malloc_free_int_11_good.c,132,14,171,0
CWE190_Integer_Overflow__int_rand_multiply_12_good.c,132,5,0,0
CWE194_Unexpected_Sign_Extension__fgets_strncpy_02_good.c,154,82,123,0
CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_fgets_02_good.c,86,6,67,0
CWE427_Uncontrolled_Search_Path_Element__char_environment_12_good.c,119,96,35,0
CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fgets_44_good.c,182,76,20,0
CWE194_Unexpected_Sign_Extension__fgets_memmove_34_good.c,166,78,89,0
CWE416_Use_After_Free__malloc_free_wchar_t_07_good.c,124,9,11,0
CWE252_Unchecked_Return_Value__char_putc_10_good.c,54,5,273,0
CWE194_Unexpected_Sign_Extension__fgets_strncpy_03_good.c,156,82,123,0
CWE665_Improper_Initialization__wchar_t_cat_31_good.c,109,8,2,0
CWE480_Use_of_Incorrect_Operator__basic_13_good.c,110,111,21,0
CWE364_Signal_Handler_Race_Condition__basic_12_good.c,295,98,10,0
CWE197_Numeric_Truncation_Error__int_fgets_to_char_34_good.c,114,73,130,0
CWE427_Uncontrolled_Search_Path_Element__wchar_t_console_03_good.c,158,173,15,0
CWE252_Unchecked_Return_Value__char_putc_01_good.c,48,5,273,0
CWE416_Use_After_Free__malloc_free_int64_t_08_good.c,151,14,26,0
CWE194_Unexpected_Sign_Extension__fscanf_malloc_08_good.c,146,21,22,0
CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__wchar_t_11_good.c,108,6,23,0
CWE476_NULL_Pointer_Dereference__deref_after_check_01_good.c,60,17,14,0
CWE194_Unexpected_Sign_Extension__negative_memcpy_08_good.c,141,6,136,0
CWE197_Numeric_Truncation_Error__int_rand_to_char_06_good.c,75,10,321,0
CWE134_Uncontrolled_Format_String__wchar_t_file_vfprintf_04_good.c,191,17,43,0
CWE563_Unused_Variable__unused_uninit_variable_wchar_t_15_good.c,58,6,1,0
CWE134_Uncontrolled_Format_String__wchar_t_environment_vfprintf_34_good.c,157,33,44,0
CWE134_Uncontrolled_Format_String__wchar_t_file_vfprintf_13_good.c,195,17,43,0
CWE590_Free_Memory_Not_on_Heap__free_struct_alloca_01_good.c,122,4,306,0
CWE404_Improper_Resource_Shutdown__freopen_w32_close_15_good.c,88,10,77,0
CWE195_Signed_to_Unsigned_Conversion_Error__fgets_memmove_14_good.c,154,76,105,0
CWE194_Unexpected_Sign_Extension__negative_malloc_16_good.c,123,3,106,0
CWE252_Unchecked_Return_Value__char_fputc_09_good.c,54,5,273,0
CWE404_Improper_Resource_Shutdown__fopen_w32_close_15_good.c,86,10,77,0
CWE775_Missing_Release_of_File_Descriptor_or_Handle__fopen_no_close_44_good.c,82,4,57,0
CWE467_Use_of_sizeof_on_Pointer_Type__int_03_good.c,96,44,8,0
CWE325_Missing_Required_Cryptographic_Step__w32_CryptCreateHash_05_good.c,246,2,133,0
CWE197_Numeric_Truncation_Error__int_large_to_short_41_good.c,80,3,1804,0
CWE190_Integer_Overflow__unsigned_int_max_multiply_12_good.c,133,5,4,0
CWE369_Divide_by_Zero__int_fscanf_divide_12_good.c,107,9,1,0
CWE563_Unused_Variable__unused_value_wchar_t_14_good.c,74,6,18,0
CWE272_Least_Privilege_Violation__w32_char_RegCreateKeyEx_15_good.c,100,3,1804,0
CWE606_Unchecked_Loop_Condition__char_environment_12_good.c,237,19,2,0
CWE90_LDAP_Injection__w32_wchar_t_environment_41_good.c,273,102,1,0
CWE832_Unlock_of_Resource_That_is_Not_Locked__basic_11_good.c,80,2,275,0
CWE272_Least_Privilege_Violation__w32_wchar_t_RegCreateKeyEx_08_good.c,112,3,1804,0
CWE124_Buffer_Underwrite__CWE839_fscanf_44_good.c,136,6,357,0
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fscanf_12_good.c,298,9,2,0
CWE194_Unexpected_Sign_Extension__negative_memmove_11_good.c,123,6,136,0
CWE272_Least_Privilege_Violation__w32_char_RegCreateKeyEx_13_good.c,93,3,1804,0
CWE398_Poor_Code_Quality__five_14_good.c,48,4,17,0
CWE325_Missing_Required_Cryptographic_Step__w32_CryptCreateHash_09_good.c,246,2,133,0
