3.666666667,3.166666667
3.166666667,3.666666667
3.333333333,3.166666667
3.5,3
3.333333333,3
2.833333333,3
3.333333333,2.666666667
3.166666667,3
2.666666667,3.333333333
3.166666667,3.333333333
3,3.166666667
2.833333333,3.5
3.166666667,3.333333333
3.333333333,1.666666667
2.833333333,3
2.833333333,3
1.833333333,2.333333333
2,3.166666667
3,3
3.166666667,3.5
